.	1194520	0.168421	0.103501	0.114419	-0.100287
.	1208391	0.168421	0.119291	0.119409	-0.000990251
.	1403611	0.0736842	0.11191	0.114172	-0.0200148
.	1414670	0.0736842	0.11191	0.114172	-0.0200148
.	1449164	0.205263	0.136118	0.125293	0.0828659
.	1449169	0.268421	0.0917803	0.133775	-0.376761
.	1482210	0.342105	0.149798	0.130821	0.135456
.	1650262	0.194737	0.104084	0.125965	-0.190811
.	2109405	0.105263	0.102584	0.110195	-0.0715619
.	2109410	0.0894737	0.0991412	0.110001	-0.103944
.	2822393	0.215789	0.104319	0.125923	-0.188209
.	2861692	0.157895	0.100995	0.118248	-0.157708
.	3076080	0.331579	0.184787	0.126646	0.377805
.	3502747	0.0526316	0.10524	0.0956322	0.0957319
.	3554718	0.121053	0.147074	0.10591	0.328344
.	3676881	0.473684	0.12475	0.150103	-0.18501
.	3751310	0.0526316	0.0951343	0.0918208	0.0354509
.	3755879	0.0842105	0.11564	0.0932748	0.214936
.	4005038	0.110526	0.173554	0.0993	0.558341
.	4203779	0.373684	0.142309	0.124534	0.133419
.	4739116	0.110526	0.11787	0.103705	0.12803
.	58237946	0.152632	0.217456	0.153127	0.350729
.	58245125	0.152632	0.225782	0.15412	0.381843
.	58438592	0.110526	0.183326	0.151718	0.189239
.	59257910	0.178947	0.224369	0.178135	0.230751
.	59402161	0.168421	0.20497	0.190966	0.0707675
.	59575618	0.173684	0.121817	0.213258	-0.559982
.	60162937	0.0631579	0.143841	0.180628	-0.227726
.	60224415	0.173684	0.105117	0.220382	-0.740292
.	60297165	0.0894737	0.15276	0.188999	-0.212873
.	61006053	0.136842	0.135094	0.227695	-0.522034
.	61037105	0.126316	0.149516	0.225072	-0.40902
.	61709040	0.331579	0.241872	0.272089	-0.117721
.	63000911	0.0684211	0.280856	0.218788	0.24974
.	63111987	0.0684211	0.197906	0.229453	-0.147908
.	63275751	0.1	0.19215	0.241846	-0.230027
.	63429500	0.257895	0.223003	0.298699	-0.292249
.	63440433	0.252632	0.22703	0.29378	-0.25775
.	63464321	0.257895	0.220667	0.298699	-0.30278
.	63691059	0.384211	0.149042	0.386814	-0.953717
.	63716989	0.321053	0.164812	0.343134	-0.733316
.	63805250	0.284211	0.184538	0.323284	-0.560675
