.	6314953	0.0526316	0.0955381	0.193235	-0.70438
.	6316872	0.0578947	0.0882218	0.192925	-0.782445
.	6388776	0.263158	0.174387	0.237642	-0.30949
.	6394051	0.189474	0.26917	0.209443	0.250888
.	7290960	0.0789474	0.201209	0.188151	0.0670955
.	8512590	0.794737	0.177713	0.198274	-0.109476
.	53166302	0.105263	0.136409	0.116707	0.155992
.	53809245	0.121053	0.238251	0.110909	0.764615
.	53974217	0.478947	0.138224	0.119187	0.148183
.	54032822	0.226316	0.0938663	0.097851	-0.0415751
.	54091087	0.384211	0.10139	0.105137	-0.0362883
.	54091092	0.384211	0.101234	0.104961	-0.0361528
.	54093158	0.384211	0.0999747	0.104527	-0.0445326
.	54509100	0.489474	0.0979457	0.125051	-0.244312
.	54700364	0.284211	0.153048	0.0985516	0.44017
.	54826699	0.284211	0.101023	0.118701	-0.161259
.	54830758	0.168421	0.101916	0.112078	-0.095052
.	54842907	0.105263	0.148097	0.107722	0.318318
.	54845009	0.105263	0.148097	0.107722	0.318318
.	54845177	0.105263	0.148097	0.107722	0.318318
.	55055643	0.384211	0.17123	0.132637	0.255392
.	55067990	0.368421	0.177886	0.131167	0.304668
.	55074557	0.447368	0.132854	0.164607	-0.214308
.	55110345	0.415789	0.142239	0.156197	-0.0936114
.	55117737	0.421053	0.141898	0.159689	-0.118124
.	55174138	0.394737	0.149265	0.151669	-0.0159755
.	55417991	0.131579	0.103747	0.11331	-0.0881722
