.	7407875	0.0684211	0.165087	0.108499	0.419733
.	8685335	0.0947368	0.131877	0.114777	0.138876
.	10928744	0.389474	0.138423	0.148791	-0.0722291
.	10932163	0.389474	0.138163	0.149247	-0.0771623
.	12308528	0.394737	0.12882	0.130634	-0.0139832
.	53523372	0.0684211	0.152227	0.0988863	0.431399
.	53750140	0.468421	0.111855	0.120084	-0.0709847
.	54407017	0.452632	0.112534	0.104794	0.0712576
.	54572400	0.257895	0.103243	0.0887495	0.15127
.	56110897	0.342105	0.166939	0.0787465	0.751396
.	56110902	0.331579	0.172131	0.0758729	0.819193
.	56193250	0.326316	0.11389	0.0994073	0.136005
.	57009334	0.526316	0.145214	0.0884079	0.496245
.	58309310	0.273684	0.132627	0.117906	0.117646
.	58491205	0.226316	0.0997312	0.132765	-0.286101
.	58719431	0.115789	0.15784	0.119854	0.275305
.	58771602	0.0578947	0.200006	0.112972	0.571206
.	59249203	0.142105	0.178718	0.114643	0.443981
.	59686561	0.210526	0.164533	0.120392	0.312358
.	61485460	0.447368	0.144646	0.112448	0.251805
.	61602864	0.247368	0.152661	0.104608	0.378005
.	61606253	0.236842	0.16066	0.1027	0.447479
.	61641379	0.284211	0.176253	0.10679	0.501051
.	61712285	0.110526	0.182042	0.0981734	0.617504
.	61760543	0.115789	0.159554	0.0949235	0.519309
.	61760548	0.121053	0.148361	0.0953508	0.442087
.	62326715	0.421053	0.123419	0.105634	0.155599
.	62367252	0.336842	0.110903	0.105208	0.0527155
.	62444541	0.563158	0.0925702	0.158111	-0.535332
.	62444546	0.547368	0.0953478	0.149148	-0.447408
.	62466983	0.4	0.129068	0.111228	0.148757
.	62476880	0.389474	0.132805	0.107294	0.213312
.	62476902	0.410526	0.126361	0.114348	0.0998942
