.	399735	0.136842	0.170059	0.0719449	0.860245
.	415101	0.405263	0.127169	0.117019	0.083184
.	2010696	0.173684	0.14479	0.142478	0.0160981
.	2234010	0.163158	0.142693	0.150954	-0.0562787
.	2234950	0.163158	0.142693	0.150954	-0.0562787
.	2239425	0.163158	0.142693	0.150954	-0.0562787
.	2251809	0.168421	0.134713	0.152772	-0.125798
.	2251814	0.163158	0.143207	0.151556	-0.056663
.	2304248	0.0736842	0.164978	0.13558	0.196248
.	2322887	0.405263	0.155918	0.187451	-0.184184
.	2337096	0.4	0.155432	0.184278	-0.170238
.	2348981	0.173684	0.192341	0.11616	0.504299
.	2411287	0.384211	0.135631	0.203106	-0.403791
.	2437135	0.247368	0.188755	0.164868	0.135305
.	2760698	0.105263	0.18723	0.150296	0.21973
.	2761830	0.0894737	0.214995	0.147811	0.374676
.	2968804	0.194737	0.215975	0.154429	0.335426
.	4410868	0.142105	0.191464	0.140618	0.308653
.	4632943	0.221053	0.142205	0.143515	-0.00917007
.	4712047	0.494737	0.186041	0.139313	0.289247
.	4728537	0.131579	0.095598	0.136617	-0.357027
.	4783202	0.0947368	0.105571	0.132304	-0.225717
.	5488909	0.142105	0.175999	0.138099	0.242507
.	5525318	0.0684211	0.103292	0.128906	-0.221518
.	5602442	0.231579	0.20505	0.134064	0.424933
.	6865742	0.447368	0.129016	0.133758	-0.036092
.	6866047	0.447368	0.129818	0.128965	0.00659393
.	6915952	0.352632	0.124142	0.112717	0.0965444
.	7052774	0.142105	0.104594	0.0932903	0.114366
.	7053581	0.168421	0.0926301	0.0957834	-0.0334752
