.	4297916	0.452632	0.130773	0.099023	0.27811
.	4297921	0.463158	0.127286	0.0994333	0.24695
.	4298929	0.442105	0.135705	0.0935554	0.371928
.	4298934	0.463158	0.126749	0.100737	0.22969
.	4560526	0.189474	0.136771	0.0848766	0.477112
.	4794124	0.352632	0.137726	0.0927015	0.395884
.	4795005	0.452632	0.130509	0.108767	0.182234
.	5191352	0.184211	0.111852	0.11301	-0.0103003
.	5194871	0.178947	0.116183	0.112162	0.0352253
.	5221682	0.942105	0.10469	0.105087	-0.00378657
.	5826827	0.0947368	0.202522	0.107333	0.634914
.	5829779	0.194737	0.148003	0.121178	0.199971
.	5944865	0.436842	0.2212	0.115332	0.651253
.	6058253	0.263158	0.144293	0.172807	-0.180333
.	6588263	0.321053	0.120628	0.205053	-0.530555
.	6629814	0.242105	0.151012	0.194708	-0.25414
.	6634620	0.242105	0.151415	0.197123	-0.263804
.	7170197	0.815789	0.191823	0.164925	0.15108
.	7243813	0.0526316	0.184462	0.168203	0.0922719
.	7752093	0.126316	0.184016	0.190952	-0.0369998
.	7879011	0.0578947	0.37944	0.181393	0.738028
.	8687209	0.1	0.218855	0.194938	0.115729
.	9286898	0.0684211	0.326326	0.185645	0.56406
.	9450266	0.0578947	0.260481	0.181825	0.359487
.	10530371	0.384211	0.284488	0.151982	0.626931
.	11013852	0.0736842	0.174031	0.133085	0.268242
.	11160342	0.278947	0.153834	0.161362	-0.0477784
.	11582180	0.121053	0.200806	0.131962	0.419827
.	11806800	0.368421	0.210813	0.13742	0.427928
.	12067176	0.263158	0.19977	0.128822	0.438739
.	12238563	0.0631579	0.340349	0.109287	1.136
.	12678333	0.321053	0.206022	0.118775	0.550758
.	12678338	0.321053	0.206022	0.118775	0.550758
.	12815706	0.394737	0.138042	0.154192	-0.110645
.	12845233	0.5	0.194406	0.118096	0.49845
.	12849798	0.484211	0.204757	0.113643	0.588762
.	13416059	0.231579	0.166141	0.150955	0.0958534
.	13420106	0.131579	0.195762	0.14988	0.26706
.	13421247	0.142105	0.183365	0.152907	0.181649
.	13646039	0.126316	0.265929	0.171499	0.438651
.	13646044	0.131579	0.245503	0.173052	0.349714
.	13667695	0.136842	0.228404	0.174409	0.26971
.	13667871	0.131579	0.248782	0.172305	0.367307
.	13667876	0.142105	0.217268	0.176779	0.206228
.	13718785	0.0526316	0.35501	0.159378	0.800866
.	13731316	0.0684211	0.285079	0.162416	0.562605
.	14080553	0.0736842	0.108848	0.159848	-0.384265
.	14090473	0.0842105	0.146253	0.153203	-0.0464292
.	14160112	0.257895	0.133169	0.182862	-0.317116
.	14240591	0.0842105	0.0958868	0.139065	-0.371771
.	14346419	0.363158	0.187471	0.157761	0.172538
.	14348921	0.357895	0.181051	0.1533	0.166378
.	14409032	0.426316	0.130053	0.177798	-0.312703
.	14458674	0.331579	0.180828	0.142641	0.23722
.	14490822	0.652632	0.16708	0.107674	0.439366
.	14502847	0.657895	0.174365	0.111179	0.450013
.	14593733	0.842105	0.137132	0.0861087	0.465334
.	14595838	0.147368	0.0954717	0.134804	-0.34499
.	14595843	0.152632	0.0940957	0.135975	-0.368161
.	14625545	0.0789474	0.189241	0.127502	0.394887
.	14859822	0.431579	0.207923	0.140812	0.389739
.	15124860	0.463158	0.247891	0.150761	0.49729
.	15225158	0.321053	0.163434	0.238883	-0.379564
.	15229542	0.3	0.178065	0.233845	-0.272508
.	15256237	0.294737	0.179692	0.237452	-0.278726
.	15351778	0.147368	0.294584	0.193899	0.41823
.	15394673	0.0684211	0.258382	0.181034	0.355755
.	15400977	0.0947368	0.150745	0.187817	-0.219878
.	15431799	0.257895	0.304883	0.240683	0.236448
.	15535069	0.0894737	0.218367	0.234636	-0.0718604
.	15536283	0.0894737	0.218367	0.234636	-0.0718604
.	15556197	0.0526316	0.314232	0.219198	0.360158
.	15948596	0.0789474	0.153647	0.194249	-0.234485
